"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-07-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-07-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-08-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-08-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-08-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-08-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-09-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-09-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-09-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-09-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-10-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","9"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-10-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","9"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-10-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","12"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-10-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-10-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-11-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-11-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-11-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-11-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","15"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-12-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-12-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-12-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-12-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2016-01-01","2016-12-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-07-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-08-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-08-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-08-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-08-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-09-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-09-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-09-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","11"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-09-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","15"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-09-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-10-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","18"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-10-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","19"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-10-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","19"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-10-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","21"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-11-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","21"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-11-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","23"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-11-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","25"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-11-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","26"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-12-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","27"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-12-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","27"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-12-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","27"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-12-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","28"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","OKLAHOMA","US-OK","NA","NA","2017-01-01","2017-12-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","28"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","NA","NA","2002-12-29","2003-08-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","NA","NA","2002-12-29","2003-08-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","10"
"Disorder of nervous system caused by West Nile virus","430397002","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","NA","NA","2002-12-29","2003-08-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","12"
